Tanggal,Toko,penjualanDebit,penjualanKredit,uangMasukDebit,uangMasukKredit,[CREDIT] UNMAPPED_1000.02.05,[CREDIT] UNMAPPED_2002.08,[CREDIT] UNMAPPED_4000.100,[CREDIT] UNMAPPED_6000.01.13,[CREDIT] admin_bank,[CREDIT] admin_merchant,[CREDIT] balancing_misc,[CREDIT] balancing_rounding,[CREDIT] discount,[CREDIT] payment_cash,[CREDIT] payment_credit_bca,[CREDIT] payment_gobiz,[CREDIT] payment_transfer,[CREDIT] sales_bar,[CREDIT] sales_beans,[CREDIT] sales_bundling,[CREDIT] sales_inventory,[CREDIT] sales_konsinyasi,[CREDIT] service_charge,[CREDIT] tax,[DEBIT] UNMAPPED_1000.02.03,[DEBIT] UNMAPPED_1000.02.05,[DEBIT] UNMAPPED_1102.01,[DEBIT] UNMAPPED_1109.02.01,[DEBIT] UNMAPPED_4000.91,[DEBIT] admin_bank,[DEBIT] admin_merchant,[DEBIT] balancing_misc,[DEBIT] balancing_rounding,[DEBIT] discount,[DEBIT] payment_academy_100_vouc,[DEBIT] payment_academy_50_vouch,[DEBIT] payment_cash,[DEBIT] payment_cl_upperwest,[DEBIT] payment_credit_bca,[DEBIT] payment_go_dine_in_vou,[DEBIT] payment_gobiz,[DEBIT] payment_ovo,[DEBIT] payment_strada_gift_vou,[DEBIT] payment_strada_reward,[DEBIT] payment_transfer,[DEBIT] payment_voucher_ckt_50_0,[DEBIT] payment_voucher_florist,[DEBIT] payment_voucher_harris_p,[DEBIT] payment_voucher_justyoga,[DEBIT] payment_voucher_padel_sp,[DEBIT] payment_voucher_timezone,[DEBIT] payment_voucher_workshop,[DEBIT] payment_workshop_sms_voucher,[DEBIT] sales_bar,[DEBIT] sales_beans
2025-11-05,SMS,170940,170940,518305,518305,0,0,0,0,0,0,0,0,0,0,518305,0,0,148000,0,0,0,0,7400,15540,0,513655.65,0,0,0,4649.35,0,0,0,0,0,0,0,0,170940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-05,MKG,1669340,1669340,471240,471240,0,0,0,0,0,0,0,0,0,0,471240,0,0,1572000,0,0,0,0,31400,65940,0,0,0,0,0,2333.1,0,0,0,0,0,0,0,0,1669340,0,0,0,0,0,468906.9,0,0,0,0,0,0,0,0,0,0
2025-11-05,LA.PIAZZA,10224913,10224913,12132890,12132890,0,0,0,0,0,0,0.5,0,0,0,12132890,0,0,5332000,158000,3238500,0,155000,432825,908587.5,0,0,0,0,0,87620.14,64240,0,0,71700,0,0,99330,0,9885438,0,0,0,0,168445,11981029.86,0,0,0,0,0,0,0,0,0,0
2025-11-04,SMS,518305,518305,418110,418110,0,0,0,0,0,0,0,0,0,0,418110,0,0,467000,0,0,0,0,16550,34755,0,415055.03,0,0,0,3054.97,0,0,0,0,0,0,0,0,518305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-04,MKG,471240,471240,583200,583200,0,0,0,0,0,0,0,0,0,0,583200,0,0,408000,0,0,0,0,20400,42840,0,0,0,0,0,4818.23,0,0,0,0,0,0,0,0,471240,0,0,0,0,0,578381.77,0,0,0,0,0,0,0,0,0,0
2025-11-04,LA.PIAZZA,12284615,12284615,8290730,8290730,0,0,0,0,0,0,0,0,0,0,8176330,114400,0,6163000,733000,3759303.03,0,93000,486165.15,1050146.82,0,0,0,0,0,75603.07,39840,0,0,65100,0,0,0,0,12132890,0,0,0,0,86625,8175286.93,0,0,0,0,0,0,0,0,0,0
2025-11-03,SMS,418110,418110,1438105,1438105,0,0,0,0,0,0,0,0,0,0,0,0,0,1800105,0,0,0,0,18100,38010,0,1428145.11,0,0,0,9959.89,0,0,0,0,0,0,0,0,418110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-03,MKG,583200,583200,2239545,2239545,0,0,0,0,0,0,0,0,0,83160,2156385,0,0,515000,0,0,0,0,22000,46200,0,0,0,0,0,17443,0,0,0,0,0,0,0,0,583200,0,0,0,0,0,2222102,0,0,0,0,0,0,0,0,0,0
2025-11-03,LA.PIAZZA,8502605,8502605,24913465,24913465,0,0,0,0,0,0,0,0,0,0,24810065,103400,0,4632000,110000,2522000,0,132000,355000,751605,0,0,0,0,0,234172.58,19800,0,0,62700,0,0,0,0,8176330,0,114400,0,0,149175,24659492.42,0,0,0,0,0,0,0,0,0,0
2025-11-02,SMS,1438645,1438645,1149380,1149380,0,0,0,0,0,0,0,0,0,0,0,0,0,2408380,0,0,0,0,57950,121695,0,1141276.02,0,0,0,8103.98,0,0,0,0,0,0,0,0,1438645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-02,MKG,2239545,2239545,1649340,1649340,0,0,0,0,0,0,0,0,0,0,1649340,0,0,1939000,0,0,0,0,96950,203595,0,0,0,0,0,10919.54,0,0,0,0,0,0,0,0,2239545,0,0,0,0,0,1638420.46,0,0,0,0,0,0,0,0,0,0
2025-11-02,LA.PIAZZA,25012165,25012165,32176825,32176825,0,0,0,0,0,0,0,0,0,0,32096525,80300,0,15123000,305000,5901303.03,0,373000,1064665.15,2245196.82,0,0,0,0,0,278011.7,79980,0,0,98700,0,0,0,0,24810065,0,103400,0,0,0,31818833.3,0,0,0,0,0,0,0,0,0,0
2025-11-01,SMS,1149380,1149380,541695,541695,0,0,0,0,0,0,0,0,0,0,541695,0,0,1026000,0,0,0,0,39800,83580,0,538424.05,0,0,0,3270.95,0,0,0,0,0,0,0,0,1149380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-01,MKG,1649340,1649340,1384125,1384125,0,0,0,0,0,0,0,0,0,0,1384125,0,0,1428000,0,0,0,0,71400,149940,0,0,0,0,0,11799.28,0,0,0,0,0,0,0,0,1649340,0,0,0,0,0,1372325.72,0,0,0,0,0,0,0,0,0,0
2025-11-01,LA.PIAZZA,32442625,32442625,12780910,12780910,0,0,0,0,0,0,0,0,0,0,12347510,433400,0,19099000,815000,7732000,0,581000,1351750,2863875,0,0,0,0,0,108699.73,102800,0,0,144000,0,0,0,0,32096525,0,80300,0,0,121800,12569410.27,0,0,0,0,0,0,0,0,0,0
2025-10-31,SMS,541695,541695,373340,373340,0,0,0,0,0,0,0,0,0,0,373340,0,0,469000,0,0,0,0,23450,49245,0,369296.63,0,0,0,4043.37,0,0,0,0,0,0,0,0,541695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-31,MKG,1384125,1384125,519750,519750,0,0,0,0,0,0,0,0,0,0,519750,0,0,1233000,0,0,0,0,48750,102375,0,0,0,0,0,3403.2,0,0,0,0,0,0,0,0,1384125,0,0,0,0,0,516346.8,0,0,0,0,0,0,0,0,0,0
2025-10-31,LA.PIAZZA,13016810,13016810,7015020,7015020,0,0,0,0,0,0,0,0,0,0,6894020,121000,0,6593000,100000,4317000,0,306000,536100,1164710,0,0,0,0,0,72700.34,70300,0,0,132900,0,50000,0,0,12347510,0,433400,0,0,53000,6872019.66,0,0,0,0,0,0,0,0,0,0
2025-10-30,SMS,373340,373340,261030,261030,0,0,0,0,0,0,0,0,0,0,261030,0,0,338000,0,0,0,0,11400,23940,0,258194.12,0,0,0,2835.88,0,0,0,0,0,0,0,0,373340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-30,MKG,519750,519750,314160,314160,0,0,0,0,0,0,0,0,0,0,314160,0,0,450000,0,0,0,0,22500,47250,0,0,0,0,0,2420.87,0,0,0,0,0,0,0,0,519750,0,0,0,0,0,311739.13,0,0,0,0,0,0,0,0,0,0
2025-10-30,LA.PIAZZA,7112870,7112870,10075660,10075660,0,0,0,0,0,0,0,0,0,0,9933760,141900,0,3640000,268000,2318000,0,0,280650,606220,0,0,0,0,0,95662.63,76960,0,0,67500,0,0,0,0,6894020,0,121000,0,0,30350,9903037.37,0,0,0,0,0,0,0,0,0,0
2025-10-29,SMS,261030,261030,84315,84315,0,0,0,0,0,0,0,0,0,0,84315,0,0,226000,0,0,0,0,11300,23730,0,83724.8,0,0,0,590.2,0,0,0,0,0,0,0,0,261030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-29,MKG,314160,314160,724460,724460,0,0,0,0,0,0,0,0,0,0,724460,0,0,272000,0,0,0,0,13600,28560,0,0,0,0,0,5071.21,0,0,0,0,0,0,0,0,314160,0,0,0,0,0,719388.79,0,0,0,0,0,0,0,0,0,0
2025-10-29,LA.PIAZZA,10229320,10229320,12850895,12850895,0,0,0,0,0,0,0,0,0,0,12756295,94600,0,4458000,1054000,3382000,0,121000,380200,834120,0,0,0,0,0,137340.1,88380,0,0,96000,0,0,0,0,9933760,0,141900,0,0,57660,12625174.9,0,0,0,0,0,0,0,0,0,0
2025-10-28,SMS,84315,84315,463475,463475,0,0,0,0,0,0,0,0,0,0,463475,0,0,73000,0,0,0,0,3650,7665,0,458534.28,0,0,0,4940.72,0,0,0,0,0,0,0,0,84315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-28,MKG,724460,724460,680730,680730,0,0,0,0,0,0,0,0,0,0,680730,0,0,642000,0,0,0,0,26600,55860,0,0,0,0,0,4367.32,0,0,0,0,0,0,0,0,724460,0,0,0,0,0,676362.68,0,0,0,0,0,0,0,0,0,0
2025-10-28,LA.PIAZZA,12906095,12906095,6863020,6863020,0,0,0,0,0,0,0,0,0,0,6760720,102300,0,6780000,0,3971303.03,0,456000,540115.15,1158676.82,0,0,0,0,0,66913.46,60960,0,0,55200,0,0,0,0,12756295,0,94600,0,0,0,6735146.54,0,0,0,0,0,0,0,0,0,0
2025-10-27,SMS,515075,515075,910435,910435,0,0,0,0,0,0,0,0,0,0,910435,0,0,461600,0,0,0,0,17250,36225,0,850916.95,0,0,0,7918.05,10320,0,0,0,0,0,0,0,515075,0,0,0,0,0,41280,0,0,0,0,0,0,0,0,0,0
2025-10-27,MKG,680730,680730,1992375,1992375,0,0,0,0,0,0,0,0,0,0,1992375,0,0,624000,0,0,0,0,18300,38430,0,0,0,0,0,16169.9,0,0,0,0,0,0,0,0,680730,0,0,0,0,0,1976205.1,0,0,0,0,0,0,0,0,0,0
2025-10-27,LA.PIAZZA,7067120,7067120,25176873,25176873,0,0,0,0,0,0,0,0,0,0,25176873,0,0,3698000,340000,1967000,0,213000,279850,569270,0,0,0,0,0,256652.62,22000,0,0,189100,0,0,0,0,6760720,0,102300,0,0,15000,24898220.38,0,0,0,0,0,0,0,0,0,0
2025-10-26,SMS,858835,858835,1753615,1753615,0,0,0,0,0,0,0,0,0,0,1753615,0,0,757000,0,0,0,0,32850,68985,0,1740151.41,0,0,0,13463.59,0,0,0,0,0,0,0,0,858835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-26,MKG,1992375,1992375,2081630,2081630,0,0,0,0,0,0,0,0,0,42735,2038895,0,0,1725000,0,0,0,0,86250,181125,0,0,0,0,0,13676.38,0,0,0,0,0,0,0,0,1992375,0,0,0,0,0,2067953.62,0,0,0,0,0,0,0,0,0,0
2025-10-26,LA.PIAZZA,25728323.5,25728323.5,28316670,28316670,0,0,0,0,0,0,0,0,0,0,28236370,80300,0,14249000,323000,6842712.12,110000,809000,1095035.61,2299575.77,0,0,0,0,0,307487.55,15600,0.5,0,51450,0,0,0,0,25176873,0,0,0,0,0,27993582.45,0,0,500000,0,0,0,0,0,0,0
2025-10-25,SMS,1753615,1753615,375130,375130,0,0,0,0,0,0,0,0,0,0,375130,0,0,1578000,0,0,0,0,56650,118965,0,371467.96,0,0,0,3662.04,0,0,0,0,0,0,0,0,1753615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-25,MKG,2081630,2081630,1201535,1201535,0,0,0,0,0,0,0,0,0,0,1201535,0,0,1811000,0,0,0,0,87300,183330,0,0,0,0,0,9297.62,0,0,0,0,0,0,0,0,2081630,0,0,0,0,0,1192237.38,0,0,0,0,0,0,0,0,0,0
2025-10-25,LA.PIAZZA,28520020,28520020,11556595,11556595,0,0,0,0,0,0,0,0,0,0,11423495,133100,0,15495000,230000,8377000,0,625000,1221200,2571820,0,0,0,0,0,88643.12,186280,0,0,103350,100000,0,0,0,28236370,0,80300,0,0,0,11281671.88,0,0,0,0,0,0,0,0,0,0
2025-10-24,SMS,384430,384430,391060,391060,0,0,0,0,0,0,0,0,0,0,391060,0,0,337000,0,0,0,0,15300,32130,0,387797.57,0,0,0,3262.43,0,0,0,9300,0,0,0,0,375130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-24,MKG,1201535,1201535,537075,537075,0,0,0,0,0,0,0,0,0,0,537075,0,0,1047000,0,0,0,0,49850,104685,0,0,0,0,0,5936.2,0,0,0,0,0,0,0,0,1201535,0,0,0,0,0,531138.8,0,0,0,0,0,0,0,0,0,0
2025-10-24,LA.PIAZZA,12199235,12199235,11806480,11806480,0,0,0,0,0,0,0,0,0,0,11602980,203500,0,6898000,130000,3224000,0,373000,497750,1076485,0,0,0,0,0,105140.82,126900,0,0,152550,0,0,0,0,11423495,0,133100,0,0,0,11574439.18,0,0,490090,0,0,0,0,0,0,0
2025-10-23,SMS,391060,391060,383460,383460,0,0,0,0,0,0,0,0,0,0,383460,0,0,352000,0,0,0,0,12600,26460,0,380775.79,0,0,0,2684.21,0,0,0,0,0,0,0,0,391060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-23,MKG,537075,537075,804405,804405,0,0,0,0,0,0,0,0,0,42735,761670,0,0,465000,0,0,0,0,23250,48825,0,0,0,0,0,5491.86,0,0,0,0,0,0,0,0,537075,0,0,0,0,0,798913.14,0,0,0,0,0,0,0,0,0,0
2025-10-23,LA.PIAZZA,12285205,12285205,8506005,8506005,0,0,0,0,0,0,0,0,0,0,8506005,0,0,6363000,200000,4040000,0,88000,495550,1098655,0,0,0,0,0,88579.2,0,0,0,45600,86625,0,0,0,11602980,0,203500,0,0,346500,8417425.8,0,0,0,0,0,0,0,0,0,0
2025-10-22,SMS,431460,431460,92400,92400,0,0,0,0,0,0,0,0,0,0,92400,0,0,380000,0,0,0,0,16600,34860,0,91753.21,0,0,0,646.79,0,0,0,0,0,0,0,0,431460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-22,MKG,809655,809655,845460,845460,0,0,0,0,0,0,0,0,0,0,845460,0,0,701000,0,0,0,0,35050,73605,0,0,0,0,0,5285.85,0,0,0,5250,0,0,42735,0,761670,0,0,0,0,0,840174.15,0,0,0,0,0,0,0,0,0,0
2025-10-22,LA.PIAZZA,8648155,8648155,12352480,12352480,0,0,0,0,0,0,0,0,0,122430,12230050,0,0,4460000,100000,2798000,0,143000,370050,777105,0,0,0,0,0,115040.67,6820,0,0,42150,100000,0,0,0,8506005,0,0,0,0,0,12230619.33,0,0,0,0,0,0,0,0,0,0
2025-10-21,SMS,92400,92400,121275,121275,0,0,0,0,0,0,0,0,0,0,121275,0,0,80000,0,0,0,0,4000,8400,0,120426.08,0,0,0,848.92,0,0,0,0,0,0,0,0,92400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-21,MKG,845460,845460,827580,827580,0,0,0,0,0,0,0,0,0,0,827580,0,0,732000,0,0,0,0,36600,76860,0,0,0,0,0,8585.24,0,0,0,0,0,0,0,0,845460,0,0,0,0,0,818994.76,0,0,0,0,0,0,0,0,0,0
2025-10-21,LA.PIAZZA,12980905,12980905,12510955,12510955,0,0,0,0,0,0,0,0,0,0,12510955,0,0,6433000,418000,3616000,670000,258000,513800,1072105,0,0,0,0,0,121987.58,6820,0,0,69900,269785,0,122430,0,12230050,0,0,0,0,288740,12382147.42,0,0,0,0,0,0,0,0,0,0
2025-10-20,SMS,121275,121275,1362025,1362025,0,0,0,0,0,0,0,0,0,0,1362025,0,0,105000,0,0,0,0,5250,11025,0,1349407.36,0,0,0,12617.64,0,0,0,0,0,0,0,0,121275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-20,MKG,838530,838530,2736305,2736305,0,0,0,0,0,0,0,0,0,0,2736305,0,0,726000,0,0,0,0,36300,76230,0,0,0,0,0,20760.42,0,0,0,10950,0,0,0,0,827580,0,0,0,0,0,2715544.58,0,0,0,0,0,0,0,0,0,0
2025-10-20,LA.PIAZZA,12720050,12720050.000000002,22386205,22386205,0,0,0,0,0,0,0,0,0,151305,22083100,151800,0,5726000,535000,4643303.03,0,182000,526015.15,1107731.82,0,0,0,0,0,235620.75,70000,0,0,29400,179695,0,0,0,12510955,0,0,0,0,0,22080584.25,0,0,0,0,0,0,0,0,0,0
2025-10-19,SMS,1362025,1362025,699930,699930,0,0,0,0,0,0,0,0,0,0,699930,0,0,1214000,0,0,0,0,47750,100275,0,694626.18,0,0,0,5303.82,0,0,0,0,0,0,0,0,1362025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-19,MKG,2736305,2736305,1908795,1908795,0,0,0,0,0,0,0,0,0,0,1908795,0,0,2437000,0,0,0,0,96550,202755,0,0,0,0,0,10517.95,0,0,0,0,0,0,0,0,2736305,0,0,0,0,0,1898277.05,0,0,0,0,0,0,0,0,0,0
2025-10-19,LA.PIAZZA,22279060,22279060,37066068,37066068,0,0,0,0,0,49773,0,0,0,0,36852395,163900,0,11209000,1260000,6484000,0,532000,894600,1899460,0,0,0,0,0,327688.23,0,0,0,43800,0,0,0,0,22083460,0,151800,0,0,0,36738379.77,0,0,0,0,0,0,0,0,0,0
2025-10-18,SMS,699930,699930,1072860,1072860,0,0,0,0,0,0,0,0,0,0,1072860,0,0,606000,0,0,0,0,30300,63630,0,1063503.45,0,0,0,9356.55,0,0,0,0,0,0,0,0,699930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-18,MKG,1908795,1908795,889905,889905,0,0,0,0,0,0,0,0,0,0,889905,0,0,1709000,0,0,0,0,64450,135345,0,0,0,0,0,7565.89,0,0,0,0,0,0,0,0,1908795,0,0,0,0,0,882339.11,0,0,0,0,0,0,0,0,0,0
2025-10-18,LA.PIAZZA,37283350,37283350,14435440,14435440,0,0,0,0,0,0,0,0,0,0,14435440,0,0,21569000,195000,9138000,0,943000,1748500,3689850,0,0,0,0,0,160872.12,74140,0,0,15750,0,0,151305,0,36852395,100000,163900,0,0,0,14200427.88,0,0,0,0,0,0,0,0,0,0
2025-10-17,SMS,1072860,1072860,380270,380270,0,0,0,0,0,0,0,0,0,0,380270,0,0,978000,0,0,0,0,30600,64260,0,377608.12,0,0,0,2661.88,0,0,0,0,0,0,0,0,1072860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-17,MKG,889905,889905,1172690,1172690,0,0,0,0,0,0,0,0,0,0,1172690,0,0,789000,0,0,0,0,32550,68355,0,0,0,0,0,10728.45,0,0,0,0,0,0,0,0,889905,0,0,0,0,0,1161961.55,0,0,0,0,0,0,0,0,0,0
2025-10-17,LA.PIAZZA,14517340,14517340,11222450,11222450,0,0,0,0,0,0,0,0,0,0,11039850,182600,0,6965000,385000,4986000,0,309000,595650,1276690,0,0,0,0,0,103881.58,117920,0,0,81900,0,0,0,0,14435440,0,0,0,0,0,11000648.42,0,0,0,0,0,0,0,0,0,0
2025-10-16,SMS,380270,380270,206745,206745,0,0,0,0,0,0,0,0,0,0,206745,0,0,344000,0,0,0,0,11700,24570,0,204741.93,0,0,0,2003.07,0,0,0,0,0,0,0,0,380270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-16,MKG,1172690,1172690,532455,532455,0,0,0,0,0,0,0,0,0,0,532455,0,0,1036000,0,0,0,0,41900,94790,0,0,0,0,0,3727.17,0,0,0,0,0,0,0,0,1172690,0,0,0,0,0,528727.83,0,0,0,0,0,0,0,0,0,0
2025-10-16,LA.PIAZZA,11519600,11519600,11422600,11422600,0,0,0,0,0,0,0,0,0,0,11314800,107800,0,5404000,100000,4329000,0,187000,468900,1030700,0,0,0,0,0,123208.08,90560,0,0,89250,0,0,207900,0,11039850,0,182600,0,0,0,11208831.92,0,0,0,0,0,0,0,0,0,0
2025-10-15,SMS,206745,206745,214275,214275,0,0,0,0,0,0,0,0,0,0,167475,46800,0,179000,0,0,0,0,8950,18795,0,202742.68,0,0,0,1172.32,10360,0,0,0,0,0,0,0,206745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-15,MKG,532455,532455,1378825,1378825,0,0,0,0,0,0,0,0,0,47355,1331470,0,0,461000,0,0,0,0,23050,48405,0,0,0,0,0,12396.89,0,0,0,0,0,0,0,0,532455,0,0,0,0,0,1366428.11,0,0,0,0,0,0,0,0,0,0
2025-10-15,LA.PIAZZA,11718950,11718950,12325995,12325995,0,0,0,0,0,0,0,0,0,0,12132795,193200,0,5838000,614000,3573303.03,0,225000,461015.15,1007631.82,0,0,0,0,0,119406.36,38640,0,0,76200,0,0,0,0,11314800,0,107800,0,0,220150,12167948.64,0,0,0,0,0,0,0,0,0,0
2025-10-14,SMS,214275,214275,1295190,1295190,0,0,0,0,0,0,0,0,0,0,1295190,0,0,191800,0,0,0,0,7250,15225,0,1212685.33,0,0,0,23944.67,0,0,0,0,0,0,0,0,214275,0,0,0,0,0,58560,0,0,0,0,0,0,0,0,0,0
2025-10-14,MKG,1128825,1128825,728805,728805,0,0,0,0,0,0,0,0,0,0,728805,0,0,1018000,0,0,0,0,35750,75075,0,0,0,0,0,8675.39,0,0,0,0,0,0,47355,0,1081470,0,0,0,0,0,720129.61,0,0,0,0,0,0,0,0,0,0
2025-10-14,LA.PIAZZA,12831045,12831045,9465515,9465515,0,0,0,0,0,0,0,0,0,0,9465515,0,0,6962000,130000,3895303.03,0,159000,541465.15,1143276.82,0,0,0,0,0,88319.82,0,0,0,43900,0,0,0,0,12325995,0,0,0,0,461150,9377195.18,0,0,0,0,0,0,0,0,0,0
2025-10-13,SMS,1295190,1295190,787710,787710,0,0,0,0,0,0,0,0,0,0,787710,0,0,1131200,0,0,0,0,52900,111090,0,781200.05,0,0,0,6509.95,0,0,0,0,0,0,0,0,1295190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-13,MKG,728805,728805,2276295,2276295,0,0,0,0,0,0,0,0,0,0,2276295,0,0,631000,0,0,0,0,31550,66255,0,0,0,0,0,21158.09,0,0,0,0,0,0,0,0,728805,0,0,0,0,0,2255136.91,0,0,0,0,0,0,0,0,0,0
2025-10-13,LA.PIAZZA,9633890,9633890,19761245,19761245,0,0,0,0,0,0,0,0,0,0,19243145,518100,0,4955000,210000,3085303.03,0,126000,408315.15,849271.82,0,0,0,0,0,162144.12,132640,0,0,47100,0,0,0,0,9465515,0,0,0,0,121275,19466460.88,0,0,0,0,0,0,0,0,0,0
2025-10-12,SMS,787710,787710,1345715,1345715,0,0,0,0,0,0,0,0,0,0,1345715,0,0,682000,0,0,0,0,34100,71610,0,1334553.86,0,0,0,11161.14,0,0,0,0,0,0,0,0,787710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-12,MKG,2276295,2276295,2453215,2453215,0,0,0,0,0,0,0,0,0,0,2453215,0,0,1999000,0,0,0,0,89450,187845,0,0,0,0,0,19660.67,0,0,0,0,0,0,0,0,2276295,0,0,0,0,0,2433554.33,0,0,0,0,0,0,0,0,0,0
2025-10-12,LA.PIAZZA,19775645,19775645,27231135,27231135,0,0,0,0,0,0,0,0,0,0,26916535,314600,0,12010000,446000,4370303.03,0,397000,806465.15,1745876.82,0,0,0,0,0,240494.82,60200,0,0,14400,0,0,0,0,19243145,0,518100,0,0,0,26930440.18,0,0,0,0,0,0,0,0,0,0
2025-10-11,SMS,1345715,1345715,366805,366805,0,0,0,0,0,0,0,0,0,0,366805,0,0,1198000,0,0,0,0,47650,100065,0,363341.49,0,0,0,3463.51,0,0,0,0,0,0,0,0,1345715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-11,MKG,2453215,2453215,962115,962115,0,0,0,0,0,0,0,0,0,0,962115,0,0,2166000,0,0,0,0,92650,194565,0,0,0,0,0,6734.8,0,0,0,0,0,0,0,0,2453215,0,0,0,0,0,955380.2,0,0,0,0,0,0,0,0,0,0
2025-10-11,LA.PIAZZA,28018970,28018970,29393560,29393560,0,0,0,0,0,0,0.01,0,0,0,29393560,0,0,16232000,65000,7746909.09,0,340000,1194495.45,2440565.45,0,0,0,0,0,259963.64,95760,0,0,346950,100000,100000,0,0,41435453.18,0,314600,0,0,48000,14518918.18,0,0,192885,0,0,0,0,0,0,0
2025-10-10,SMS,366805,366805,403695,403695,0,0,0,0,0,0,0,0,0,0,403695,0,0,331000,0,0,0,0,11550,24255,0,354396.74,0,0,0,2498.26,9360,0,0,0,0,0,0,0,366805,0,0,0,0,0,37440,0,0,0,0,0,0,0,0,0,0
2025-10-10,MKG,962115,962115,808945,808945,0,0,0,0,0,0,0,0,0,0,808945,0,0,833000,0,0,0,0,41650,87465,0,0,0,0,0,5662.6,0,0,0,0,0,0,0,0,962115,0,0,0,0,0,803282.4,0,0,0,0,0,0,0,0,0,0
2025-10-10,LA.PIAZZA,15496385,15496385,16372975,16372975,0,0,0,0,0,0,0,0,0,0,16372975,0,0,7894000,313000,4653606.06,160000,469000,647380.3,1359398.64,0,0,0,0,0,173396.91,49940,0,0,312750,0,0,0,0,14696780,0,0,0,0,299745,16149638.09,0,0,0,0,0,0,187110,0,0,0
2025-10-09,SMS,807390,807390,321090,321090,0,0,0,0,0,0,0,0,0,0,321090,0,0,711600,0,0,0,0,30900,64890,0,319064.72,0,0,0,2025.28,0,0,0,0,0,0,0,0,807390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-09,MKG,808945,808945,546315,546315,0,0,0,0,0,0,0,0,0,0,546315,0,0,744000,0,0,0,0,20950,43995,0,0,0,0,0,4344.37,0,0,0,0,0,0,0,0,808945,0,0,0,0,0,541970.63,0,0,0,0,0,0,0,0,0,0
2025-10-09,LA.PIAZZA,18080975,18080975,12747015,12747015,0,0,0,0,0,0,0,0,0,0,12747015,0,0,8667000,0,6806606.06,0,198000,772230.3,1637138.64,0,0,0,0,0,148987.89,45680,0,0,117600,0,0,0,0,16372975,0,0,0,0,90400,14052347.11,0,0,0,0,0,0,0,0,0,0
2025-10-08,SMS,642180,642180,356760,356760,0,0,0,0,0,0,0,0,0,0,231760,125000,0,556000,0,0,0,0,27800,58380,0,329137.69,0,0,0,1622.31,26000,0,0,0,0,0,0,0,642180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08,MKG,546315,546315,487410,487410,0,0,0,0,0,0,0,0,0,0,487410,0,0,473000,0,0,0,0,23650,49665,0,0,0,0,0,3680.29,0,0,0,0,0,0,0,0,546315,0,0,0,0,0,483729.71,0,0,0,0,0,0,0,0,0,0
2025-10-08,LA.PIAZZA,12924915,12924915,9460485,9460485,0,0,0,0,0,0,0,0,0,0,9228385,232100,0,6271000,323000,4250000,0,411000,535650,1134265,0,0,0,0,0,108028.18,79940,0,0,177900,0,0,0,0,12747015,0,0,0,0,0,9272516.82,0,0,0,0,0,0,0,0,0,0
2025-10-07,SMS,713520,713520,152460,152460,0,0,0,0,0,0,0,0,0,0,152460,0,0,654000,0,0,0,0,19200,40320,0,151392.79,0,0,0,1067.21,0,0,0,0,0,0,0,0,713520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-07,MKG,487410,487410,503580,503580,0,0,0,0,0,0,0,0,0,0,503580,0,0,422000,0,0,0,0,21100,44310,0,0,0,0,0,3086.73,0,0,0,0,0,0,0,0,487410,0,0,0,0,0,500493.27,0,0,0,0,0,0,0,0,0,0
